| GMM2        | DIAGIQE | 1000 | 0.2029271125793457   | 487 | -9.97923277404624e+294 | 9.998979061167573e+148  | 1462 | 487  |
| scipy_lbfgs | DIAGIQE | 1000 | 0.04089093208312988  | 16  | nan                    | 1.6675660601120936e+153 | 312  | 312  |
| scipy_cg    | DIAGIQE | 1000 | 0.6752033233642578   | 38  | nan                    | nan                     | 3802 | 3802 |
| --          | --      | --   | --                   | --  | --                     | --                      | --   | --   |
| GMM1        | DIAGIQT | 1000 | 0.05171465873718262 | 40  | -inf | 8.940196282438792e+58   | 157  | 121  |
| GMM3        | DIAGIQT | 1000 | 0.28443121910095215 | 507 | nan  | 7.476574861383536e+155  | 1584 | 508  |
| GMM2        | DIAGIQT | 1000 | 0.285412073135376   | 496 | nan  | 1.6107068574360063e+152 | 2563 | 497  |
| scipy_lbfgs | DIAGIQT | 1000 | 0.03786969184875488 | 17  | -inf | 8.888488878977072e+154  | 283  | 283  |
| scipy_cg    | DIAGIQT | 1000 | 0.6660647392272949  | 38  | nan  | nan                     | 3695 | 3695 |
| --          | --      | --   | --                  | --  | --   | --                      | --   | --   |
| GMM1        | DIAGNQB | 1000 | 0.04984903335571289 | 40  | -inf                     | 3.881291222619871e+50   | 43   | 121  |
| GMM3        | DIAGNQB | 1000 | 0.2800474166870117  | 508 | nan                      | 6.357057885939396e+155  | 1585 | 509  |
| GMM2        | DIAGNQB | 1000 | 0.2932312488555908  | 497 | nan                      | 2.11032435399828e+152   | 2566 | 498  |
| scipy_lbfgs | DIAGNQB | 1000 | 0.02936840057373047 | 12  | -inf                     | 1.0000000000012e+156    | 219  | 219  |
| scipy_cg    | DIAGNQB | 1000 | 0.6370315551757812  | 34  | -3.5036359224176186e+207 | 1.0256230077987249e+104 | 3575 | 3575 |
| --          | --      | --   | --                  | --  | --                       | --                      | --   | --   |
| GMM1        | DIAGNQE | 1000 | 0.05027937889099121  | 40  | -inf                     | 4.142567429771686e+51  | 43   | 121  |
