| Algorithm          | prob      | n     | t                      | n_it   | f_opt                   | g_norm                 | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| NESTEROV-bs_dfbox  | DIXMAANG  | 3000  | 0.05840730667114258    | 24     | 1.0013671032824076      | 0.000853391176658865   | 169      | 26       | 4        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANG  | 3000  | 0.4757199287414551     | 58     | 1.0008817947624578      | 0.0009513195084758909  | 558      | 589      | 5        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANG  | 3000  | 0.11629843711853027    | 42     | 1.000979349093953       | 0.0007162125710000578  | 277      | 44       | 2        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANG  | 3000  | 0.11257767677307129    | 28     | 1.0009910432804496      | 0.0005093743006965496  | 339      | 29       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANG  | 3000  | 0.06662964820861816    | 50     | 1.0006127595851422      | 0.0007388053284066293  | 52       | 52       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANH  | 3000  | 3.516056776046753      | 2176   | 1.0000092695711995      | 0.0009990029739889036  | 4354     | 4353     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANH  | 3000  | 0.05282306671142578    | 23     | 1.0013719989873113      | 0.0008935090890568886  | 150      | 25       | 4        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANH  | 3000  | 0.5739855766296387     | 74     | 1.0003517136907363      | 0.0009969390577623802  | 672      | 710      | 7        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANH  | 3000  | 0.07146096229553223    | 27     | 1.0011903703626686      | 0.0008822575354715293  | 170      | 29       | 2        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANH  | 3000  | 0.20429396629333496    | 52     | 1.0004088402709737      | 0.0005745929540418262  | 610      | 53       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANH  | 3000  | 0.05894184112548828    | 43     | 1.0009662717496823      | 0.000965907372410018   | 46       | 46       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANI1 | 3000  | 2.5902533531188965     | 2334   | 1.0002575370634614      | 0.0009996582174409913  | 4670     | 4669     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANI1 | 3000  | 0.12291646003723145    | 72     | 1.0261199991851115      | 0.0009553148769699302  | 469      | 74       | 11       | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANI1 | 3000  | 16.8823881149292       | 2788   | 1.0018769236855491      | 0.0009998181670153692  | 33490    | 36277    | 1        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANI1 | 3000  | 0.5165455341339111     | 360    | 1.0164255047644624      | 0.0007883553560011163  | 2519     | 362      | 1        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANI1 | 3000  | 0.3541266918182373     | 197    | 1.009287145062447       | 0.0005790525755725876  | 2340     | 198      | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANI1 | 3000  | 0.06294369697570801    | 96     | 1.0112623115655477      | 0.0009108862214588409  | 100      | 100      | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANJ  | 3000  | 1.3029236793518066     | 1180   | 1.0000100154145082      | 0.0009996826748010592  | 2362     | 2361     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANJ  | 3000  | 0.04489707946777344    | 28     | 1.0065441932812376      | 0.0007694114558568869  | 200      | 30       | 4        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANJ  | 3000  | 1.9845287799835205     | 272    | 1.000119054099799       | 0.0008356159397721229  | 3250     | 3518     | 1        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANJ  | 3000  | 0.04041624069213867    | 22     | 1.0047659472021848      | 0.0009705257882869387  | 156      | 24       | 1        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANJ  | 3000  | 0.11389923095703125    | 43     | 1.003165968127769       | 0.0008080114299306274  | 500      | 44       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANJ  | 3000  | 0.03477215766906738    | 38     | 1.0006464740166374      | 0.0005320639521335826  | 42       | 42       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
