| Algorithm         | prob       | n      | t                      | n_it   | f_opt                    | g_norm                  | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| QPS-Diagonale5    | BROYDNBDLS | 5000   | 0.06296992301940918    | 35     | 3.7101441905323843e-07   | 0.0007911414608294474   | 114      | 36       | 0        | 0         | ----     |
| QPS-Diagonale6    | BROYDNBDLS | 5000   | 0.06066274642944336    | 34     | 2.5449415713152854e-07   | 0.0008818738677735138   | 111      | 35       | 0        | 0         | ----     |
| QPS-Diagonale7    | BROYDNBDLS | 5000   | 5.964407920837402      | 5000   | 1657.6892173876765       | 4789.577602913689       | 5003     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale8    | BROYDNBDLS | 5000   | 6.003857374191284      | 5000   | 1656.3525396224545       | 4701.650773160422       | 5006     | 5001     | 0        | 0         | ----     |
| QPS-Newton        | BROYDNBDLS | 5000   | 0.10005974769592285    | 52     | 7.882233960593135e-08    | 0.0008471819949336715   | 208      | 53       | 0        | 0         | ----     |
| QPS-Newton_Matteo | BROYDNBDLS | 5000   | 0.09288525581359863    | 55     | 2.8393090133028705e-08   | 0.0009707544345782327   | 168      | 56       | 0        | 0         | ----     |
| scipy_lbfgs       | BROYDNBDLS | 5000   | 0.037322282791137695   | 22     | 6.832638193845875e-07    | 0.0009881969267761873   | 25       | 25       | nan      | nan       | nan      |
| scipy_cg          | BROYDNBDLS | 5000   | 0.08556199073791504    | 42     | 3.7029174066225126e-07   | 0.0008591518055118475   | 77       | 77       | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale_Hd  | CHEBYQAD   | 1000   | 1393.364324092865      | 2293   | 0.008315727562306831     | 0.0009851239654476594   | 2306     | 6878     | 0        | 0         | ----     |
| QPS-Diagonale1    | CHEBYQAD   | 1000   | 643.3627643585205      | 2538   | 0.008261141852145439     | 0.0009351428251340491   | 2560     | 2539     | 0        | 0         | ----     |
| QPS-Diagonale2    | CHEBYQAD   | 1000   | 187.44336104393005     | 670    | 0.00821511703615987      | 0.0008080675654158055   | 916      | 671      | 0        | 0         | ----     |
| QPS-Diagonale3    | CHEBYQAD   | 1000   | 422.7825849056244      | 1655   | 0.008121960562855851     | 0.0008335560541105199   | 1742     | 1656     | 0        | 0         | ----     |
| QPS-Diagonale4    | CHEBYQAD   | 1000   | 228.48623394966125     | 845    | 0.008214240792026338     | 0.0009239517179806331   | 1054     | 846      | 0        | 0         | ----     |
| QPS-Diagonale5    | CHEBYQAD   | 1000   | 651.9893264770508      | 1814   | 0.008020098548557954     | 0.0005916591359714342   | 4347     | 1815     | 0        | 0         | ----     |
| QPS-Diagonale6    | CHEBYQAD   | 1000   | 693.8604981899261      | 1927   | 0.008020659366641206     | 0.0008624641101207195   | 4614     | 1928     | 0        | 0         | ----     |
| QPS-Diagonale7    | CHEBYQAD   | 1000   | 1249.7543275356293     | 5000   | 0.01751448477941315      | 2.6940483884809603      | 5002     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale8    | CHEBYQAD   | 1000   | 1249.0099444389343     | 5000   | 0.017524400741149457     | 2.6590389377235333      | 5002     | 5001     | 0        | 0         | ----     |
| QPS-Newton        | CHEBYQAD   | 1000   | 6169.699277877808      | 5000   | 0.007776346440277533     | 0.0055386658589813825   | 59367    | 5001     | 0        | 0         | ----     |
| QPS-Newton_Matteo | CHEBYQAD   | 1000   | 2929.340713262558      | 4746   | 0.0077114502107853       | 0.0009670112379043644   | 23140    | 4747     | 0        | 0         | ----     |
| scipy_lbfgs       | CHEBYQAD   | 1000   | 3.3409152030944824     | 0      | nan                      | 1.9720001358814776      | 20       | 20       | nan      | nan       | nan      |
| scipy_cg          | CHEBYQAD   | 1000   | 16.501001358032227     | 1      | nan                      | nan                     | 112      | 112      | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale_Hd  | CHNRSNBM   | 1000   | 2.669980764389038      | 4473   | 1.9109211677468238e-07   | 0.000951446408713629    | 4478     | 13418    | 0        | 0         | ----     |
| QPS-Diagonale1    | CHNRSNBM   | 1000   | 2.085169792175293      | 5000   | 479.0167525572111        | 3.5713569553122038      | 5168     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale2    | CHNRSNBM   | 1000   | 2.5389251708984375     | 5000   | 413.05911004635897       | 3.9318390791193414      | 7834     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale3    | CHNRSNBM   | 1000   | 2.021899700164795      | 5000   | 375.02041797475533       | 3.089663549935234       | 5568     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale4    | CHNRSNBM   | 1000   | 2.4364752769470215     | 5000   | 418.99244505039707       | 11.859545413550872      | 7752     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale5    | CHNRSNBM   | 1000   | 2.0642268657684326     | 5000   | 543.0667962549401        | 4.719434641537912       | 11622    | 5001     | 0        | 0         | ----     |
| QPS-Diagonale6    | CHNRSNBM   | 1000   | 2.059748649597168      | 5000   | 543.7899732336438        | 21.001062259653313      | 11465    | 5001     | 0        | 0         | ----     |
| QPS-Diagonale7    | CHNRSNBM   | 1000   | 1.6226921081542969     | 5000   | 13635.999616253668       | 122.19469946387798      | 5005     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale8    | CHNRSNBM   | 1000   | 1.6291918754577637     | 5000   | 13635.892403131846       | 109.13089726239733      | 5006     | 5001     | 0        | 0         | ----     |
| QPS-Newton        | CHNRSNBM   | 1000   | 2.2221245765686035     | 4495   | 3.1578410435207925e-07   | 0.000851996207500163    | 17982    | 4496     | 0        | 0         | ----     |
