| Algorithm          | prob      | n     | t                      | n_it   | f_opt                   | g_norm                 | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| NESTEROV-bs_lbfgs  | DIXMAANE1 | 3000  | 0.26085376739501953    | 197    | 1.0012128015664494      | 0.0009436297868853039  | 1374     | 199      | 2        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANE1 | 3000  | 0.19473695755004883    | 118    | 1.0011079888885515      | 0.000941734730292519   | 1415     | 119      | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANE1 | 3000  | 0.047049522399902344   | 76     | 1.001214354221325       | 0.00087420754578069    | 81       | 81       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANF  | 3000  | 1.0075395107269287     | 1034   | 1.0000188378800265      | 0.000998436653596822   | 2070     | 2069     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANF  | 3000  | 1.3822615146636963     | 103    | 1.0000976357377451      | 0.0009919750667986517  | 8008     | 105      | 0        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANF  | 3000  | 1.7070581912994385     | 42     | 1.0004183763438912      | 0.0007145883905593386  | 3443     | 3485     | 0        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANF  | 3000  | 0.03128194808959961    | 20     | 1.0007766378305845      | 0.0006683569761478949  | 132      | 22       | 2        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANF  | 3000  | 0.15722298622131348    | 69     | 1.0006845636988873      | 0.0008255128749825164  | 815      | 70       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANF  | 3000  | 0.037342071533203125   | 46     | 1.0008362980165506      | 0.0009272754546801426  | 49       | 49       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANG  | 3000  | 1.4520463943481445     | 1478   | 1.0000137274822396      | 0.0009999572779746098  | 2958     | 2957     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANG  | 3000  | 1.2975378036499023     | 94     | 1.0000827392869647      | 0.000988113170922971   | 7528     | 96       | 0        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANG  | 3000  | 1.2394607067108154     | 30     | 1.00051729580055        | 0.000709590030830574   | 2464     | 2494     | 0        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANG  | 3000  | 0.06610393524169922    | 42     | 1.000979349093953       | 0.0007162125710000578  | 277      | 44       | 2        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANG  | 3000  | 0.06582021713256836    | 28     | 1.0009910432804496      | 0.0005093743006965496  | 339      | 29       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANG  | 3000  | 0.03989100456237793    | 50     | 1.0006127595851422      | 0.0007388053284066293  | 52       | 52       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANH  | 3000  | 2.1097118854522705     | 2176   | 1.0000092695711995      | 0.0009990029739889036  | 4354     | 4353     | nan      | nan       | nan      |
| NESTEROV-bs_dfbox  | DIXMAANH  | 3000  | 1.1918389797210693     | 90     | 1.0000780379592233      | 0.0009089982407835605  | 6961     | 92       | 0        | --        | --       |
| NESTEROV-bs_dfbox1 | DIXMAANH  | 3000  | 1.329744815826416      | 33     | 1.000252926094295       | 0.0006145715421388403  | 2682     | 2715     | 0        | --        | --       |
| NESTEROV-bs_lbfgs  | DIXMAANH  | 3000  | 0.04006624221801758    | 27     | 1.0011903703626686      | 0.0008822575354715293  | 170      | 29       | 2        | --        | --       |
| NESTEROV-bs_Newton | DIXMAANH  | 3000  | 0.11810779571533203    | 52     | 1.0004088402709737      | 0.0005745929540418262  | 610      | 53       | 0        | --        | --       |
| scipy_lbfgs        | DIXMAANH  | 3000  | 0.034926414489746094   | 43     | 1.0009662717496823      | 0.000965907372410018   | 46       | 46       | nan      | nan       | nan      |
| --                 | --        | --    | --                     | --     | --                      | --                     | --       | --       | --       | --        | --       |
| NESTEROV           | DIXMAANI1 | 3000  | 1.4953758716583252     | 2334   | 1.0002575370634614      | 0.0009996582174409913  | 4670     | 4669     | nan      | nan       | nan      |
