| Algorithm   | prob       | n      | t                      | n_it   | f_opt                    | g_norm                  | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| QPS-Newton  | INDEFM     | 100000 | 479.0857775211334      | 5000   | -9870817.303645203       | 182.5731451768405       | 47493    | 5001     | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | INTEQNELS  | 1002   | 0.1399524211883545     | 7      | 6.550326599637492e-06    | 0.0002929050780700232   | 12       | 8        | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | JNLBRNG1   | 9604   | 2.078640937805176      | 637    | -0.15426870182700514     | 0.0009887392105431703   | 1293     | 638      | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | JNLBRNG2   | 9604   | 3.5756418704986572     | 915    | -7.231971352672993       | 0.000995478248134052    | 2840     | 916      | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | JNLBRNGA   | 9604   | 0.21073126792907715    | 73     | -0.41488417055809956     | 0.0009555176058058997   | 136      | 74       | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | JNLBRNGB   | 9604   | 20.5710027217865       | 5000   | -11.036314548413369      | 0.0076675948223728085   | 20553    | 5001     | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | KSSLS      | 1000   | 0.4066135883331299     | 15     | 5.046833678507175e-12    | 0.00037499687555823523  | 162      | 16       | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | LIARWHD    | 5000   | 10.622007846832275     | 4867   | 1.215600068010426e-05    | 0.0009503734752979668   | 37779    | 4868     | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | LINVERSE   | 1999   | 0.17629528045654297    | 219    | 681.0001914872144        | 0.0009831202288695766   | 415      | 220      | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | LMINSURF   | 5329   | 1.5352895259857178     | 1383   | 9.844787009408067        | 0.0008201532704995816   | 1685     | 1384     | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | LUKSAN11LS | 1000   | 3.0334057807922363     | 5000   | 3219.8558178966014       | 9.50729241312117        | 33380    | 5001     | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | LUKSAN12LS | 998    | 4.489621162414551      | 5000   | 20187.00031015597        | 0.0806315010100036      | 41936    | 5001     | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | LUKSAN13LS | 998    | 0.6723594665527344     | 799    | 262468.0368899694        | 0.0009840943778414157   | 6226     | 800      | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | LUKSAN14LS | 998    | 0.3203470706939697     | 547    | 1301.5472631649307       | 0.0009685756155870529   | 3418     | 548      | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | LUKSAN15LS | 1000   | 0.34715986251831055    | 33     | 36.35262739130378        | 0.0006591921246447627   | 279      | 34       | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | LUKSAN16LS | 1000   | 0.15943551063537598    | 43     | 36.35262738928793        | 0.0007009700013573955   | 599      | 44       | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | LUKSAN17LS | 1000   | 33.40880584716797      | 4816   | 5.022194417165433        | 0.000996522917637719    | 46419    | 4817     | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | LUKSAN21LS | 1000   | 1.6387805938720703     | 5000   | 988.3061979500668        | 0.011960629012766733    | 13541    | 5001     | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | LUKSAN22LS | 1000   | 5.291418552398682      | 5000   | 8972.923361552623        | 0.0058362256454527195   | 38359    | 5001     | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | MANCINO    | 1000   | 72.17611360549927      | 34     | 1.437984657201016e-14    | 0.0005525333604955699   | 572      | 35       | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | MCCORMCK   | 5000   | 7.147154331207275      | 5000   | -3620879.553947416       | 6.308007165185768       | 8304     | 5001     | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | MODBEALE   | 20000  | 58.53830814361572      | 2602   | 4.226527422704914e-06    | 0.0009985313656016054   | 16947    | 2603     | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | MOREBV     | 5000   | 0.0005409717559814453  | 0      | 1.5969074274173896e-07   | 0.0007990407356545355   | 1        | 1        | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | NCB20      | 5010   | 3.2142393589019775     | 191    | 663.4647849457408        | 0.0008543696745253695   | 977      | 192      | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | NCB20B     | 5000   | 21.11433720588684      | 950    | 7351.30064327787         | 0.0009520913869881242   | 7020     | 951      | 0        | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | NCVXBQP1   | 10000  | 5.727681875228882      | 5000   | nan                      | nan                     | 9998     | 5001     | 4997     | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | NCVXBQP2   | 10000  | 5.692140817642212      | 5000   | nan                      | nan                     | 9998     | 5001     | 4997     | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | NCVXBQP3   | 10000  | 5.6632936000823975     | 5000   | nan                      | nan                     | 9998     | 5001     | 4997     | 0         | ----     |
| --          | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Newton  | NLMSURF    | 5329   | 1.316575527191162      | 1177   | 43.16235938170042        | 0.0009662877932249524   | 1443     | 1178     | 0        | 0         | ----     |
