| Algorithm         | prob       | n      | t                      | n_it   | f_opt                    | g_norm                  | fevals   | gevals   | nfails   | nnegeig   | cosmax   |
| QPS-Newton        | BOX        | 10000  | 0.021992921829223633   | 5      | -1864.5379265549846      | 7.193518508863406e-05   | 21       | 6        | 0        | 0         | ----     |
| QPS-Newton_Matteo | BOX        | 10000  | 0.024265527725219727   | 6      | -1864.537926555566       | 3.12493830889049e-05    | 22       | 7        | 0        | 0         | ----     |
| scipy_lbfgs       | BOX        | 10000  | 0.035692453384399414   | 9      | -1864.5379265531467      | 0.000816277283837763    | 11       | 11       | nan      | nan       | nan      |
| scipy_cg          | BOX        | 10000  | 0.049225807189941406   | 8      | -1864.5379264343999      | 8.625792894789708e-06   | 29       | 19       | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale1    | BOXPOWER   | 10000  | 6.096117734909058      | 5000   | 0.1854678061871458       | 0.843395049889568       | 5408     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale2    | BOXPOWER   | 10000  | 6.6034996509552        | 5000   | 0.20766442782438477      | 0.8542095666032601      | 5095     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale3    | BOXPOWER   | 10000  | 0.17708921432495117    | 136    | 0.04710492896820137      | 0.0007715343394907315   | 251      | 137      | 0        | 0         | ----     |
| QPS-Diagonale4    | BOXPOWER   | 10000  | 6.215792894363403      | 5000   | 0.2076643900809107       | 0.8519178708444956      | 5095     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale5    | BOXPOWER   | 10000  | 0.12070608139038086    | 102    | 0.04710883729904936      | 0.0009047515853374266   | 229      | 103      | 0        | 0         | ----     |
| QPS-Diagonale6    | BOXPOWER   | 10000  | 0.051102638244628906   | 43     | 0.047110905673478046     | 0.0002214405923616214   | 97       | 44       | 0        | 0         | ----     |
| QPS-Diagonale7    | BOXPOWER   | 10000  | 4.631890773773193      | 5000   | 0.20603358614125258      | 2.5472105946021         | 5008     | 5001     | 0        | 0         | ----     |
| QPS-Diagonale8    | BOXPOWER   | 10000  | 4.687436819076538      | 5000   | 0.20603298094265035      | 36.494504864932324      | 5008     | 5001     | 0        | 0         | ----     |
| QPS-Newton        | BOXPOWER   | 10000  | 0.5144450664520264     | 317    | 2.1345111297811394e-06   | 0.0006061278006231782   | 1302     | 318      | 0        | 0         | ----     |
| QPS-Newton_Matteo | BOXPOWER   | 10000  | 0.01101374626159668    | 7      | 0.04711153526482558      | 0.000496951173064919    | 29       | 8        | 0        | 0         | ----     |
| scipy_lbfgs       | BOXPOWER   | 10000  | 0.10526108741760254    | 47     | 3.449740357338748e-06    | 0.0003685034946175065   | 56       | 56       | nan      | nan       | nan      |
| scipy_cg          | BOXPOWER   | 10000  | 0.059876203536987305   | 18     | 0.04322159514292177      | 0.0008312676867627822   | 68       | 68       | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale1    | BRATU1D    | 5001   | 0.002429962158203125   | 0      | -inf                     | 5003999.999680006       | 3        | 1        | 0        | 0         | ----     |
| QPS-Diagonale2    | BRATU1D    | 5001   | 0.002097606658935547   | 0      | -inf                     | 5003999.999680006       | 3        | 1        | 0        | 0         | ----     |
| QPS-Diagonale3    | BRATU1D    | 5001   | 0.0020880699157714844  | 0      | -inf                     | 5003999.999680006       | 3        | 1        | 0        | 0         | ----     |
| QPS-Diagonale4    | BRATU1D    | 5001   | 0.0025649070739746094  | 0      | -inf                     | 5003999.999680006       | 3        | 1        | 0        | 0         | ----     |
| QPS-Diagonale5    | BRATU1D    | 5001   | 0.003209352493286133   | 0      | -inf                     | 5003999.999680006       | 3        | 1        | 0        | 0         | ----     |
| QPS-Diagonale6    | BRATU1D    | 5001   | 0.003274679183959961   | 0      | -inf                     | 5003999.999680006       | 3        | 1        | 0        | 0         | ----     |
| QPS-Diagonale7    | BRATU1D    | 5001   | 0.003213167190551758   | 0      | -inf                     | 5003999.999680006       | 3        | 1        | 0        | 0         | ----     |
| QPS-Diagonale8    | BRATU1D    | 5001   | 0.003396749496459961   | 0      | -inf                     | 5003999.999680006       | 3        | 1        | 0        | 0         | ----     |
| QPS-Newton        | BRATU1D    | 5001   | 0.003239154815673828   | 0      | -inf                     | 5003999.999680006       | 3        | 1        | 0        | 0         | ----     |
| QPS-Newton_Matteo | BRATU1D    | 5001   | 0.0032205581665039062  | 0      | -inf                     | 5003999.999680006       | 3        | 1        | 0        | 0         | ----     |
| scipy_lbfgs       | BRATU1D    | 5001   | 9.8711576461792        | 5000   | 20708.922532274657       | 32.65796602386399       | 5129     | 5129     | nan      | nan       | nan      |
| scipy_cg          | BRATU1D    | 5001   | 12.369358777999878     | 5000   | 236622.90154208837       | 17.695838404702954      | 7564     | 7564     | nan      | nan       | nan      |
| --                | --         | --     | --                     | --     | --                       | --                      | --       | --       | --       | --        | --       |
| QPS-Diagonale1    | BROWNAL    | 1000   | 0.038822174072265625   | 2      | 2.0565982723503218e-10   | 0.0008582864227881306   | 17       | 3        | 0        | 0         | ----     |
