| scipy_cg    | DIXMAANB | 3000 | 0.00897216796875     | 5  | 1.0000000000000013 | 5.121570685402652e-08  | 13 | 13 |
| --          | --       | --   | --                   | -- | --                 | --                     | -- | -- |
| GMM1        | DIXMAANC | 3000 | 0.01300501823425293  | 8  | 1.0000000000000209 | 2.441091682058013e-07 | 10 | 23 |
| GMM3        | DIXMAANC | 3000 | 0.01044321060180664  | 12 | 1.0000000000032476 | 8.197090401314159e-07 | 14 | 13 |
| GMM2        | DIXMAANC | 3000 | 0.008637428283691406 | 8  | 1.000000000000007  | 1.177445577265511e-07 | 24 | 9  |
| scipy_cg    | DIXMAANC | 3000 | 0.011785745620727539 | 7  | 1.0000000000000013 | 7.06654774968111e-08  | 17 | 17 |
| --          | --       | --   | --                   | -- | --                 | --                    | -- | -- |
| GMM1        | DIXMAAND | 3000 | 0.017864704132080078 | 11 | 1.000000000000004  | 7.157695494050023e-08 | 14 | 32 |
| GMM3        | DIXMAAND | 3000 | 0.012190103530883789 | 14 | 1.0000000000001572 | 5.618471129850461e-07 | 17 | 15 |
| GMM2        | DIXMAAND | 3000 | 0.01094365119934082  | 10 | 1.000000000000064  | 3.988132812823394e-07 | 31 | 11 |
| scipy_cg    | DIXMAAND | 3000 | 0.011783361434936523 | 8  | 1.0000000000000497 | 2.612549491936328e-07 | 17 | 17 |
| --          | --       | --   | --                   | -- | --                 | --                    | -- | -- |
| GMM1        | DIXMAANE1 | 3000 | 0.263185977935791   | 227 | 1.0000000004576381 | 9.937384850421942e-07 | 229 | 680 |
| GMM3        | DIXMAANE1 | 3000 | 0.1777482032775879  | 276 | 1.0000000012221513 | 9.858232910722196e-07 | 278 | 277 |
| GMM2        | DIXMAANE1 | 3000 | 0.17457079887390137 | 229 | 1.000000000402383  | 9.498087019839095e-07 | 687 | 230 |
| scipy_cg    | DIXMAANE1 | 3000 | 0.3330540657043457  | 363 | 1.00000000063976   | 8.732743317939437e-07 | 663 | 663 |
| --          | --        | --   | --                  | --  | --                 | --                    | --  | --  |
| GMM1        | DIXMAANF | 3000 | 0.2569568157196045  | 163 | 1.0000000005901841 | 9.587096259150386e-07 | 165 | 488 |
| GMM3        | DIXMAANF | 3000 | 0.1758718490600586  | 214 | 1.000000001027706  | 9.49483278739053e-07  | 216 | 215 |
| GMM2        | DIXMAANF | 3000 | 0.17792105674743652 | 170 | 1.0000000005505008 | 9.832091203285425e-07 | 510 | 171 |
| scipy_cg    | DIXMAANF | 3000 | 0.4395005702972412  | 345 | 1.0000000003568292 | 6.309720723745044e-07 | 644 | 644 |
| --          | --       | --   | --                  | --  | --                 | --                    | --  | --  |
